"","block_id","conc1","conc2","ZIP_synergy","Bliss_synergy","Loewe_synergy","HSA_synergy","idSample","drug1","drug2"
"59",1,6.25,0.78,9.09540460935482,11.3105171120041,15.1569635260799,12.9708845039327,"AU565 R2","TBF","FLUVA"
"60",1,6.25,1.56,11.7954653086353,10.6846465819643,17.0198033218575,14.8337242997102,"AU565 R2","TBF","FLUVA"
"61",1,6.25,3.125,13.451437934688,14.3821220998286,8.79051293432009,15.1441975990065,"AU565 R2","TBF","FLUVA"
"62",1,6.25,6.25,16.8634335495119,15.1279034987122,11.0052224693001,17.3589071339865,"AU565 R2","TBF","FLUVA"
"63",1,6.25,12.5,22.6548351259782,20.8438681697135,10.8689360834186,25.7623844349386,"AU565 R2","TBF","FLUVA"
"64",1,6.25,25,26.8501686273206,27.7946552647252,13.2302349052092,36.6634469435628,"AU565 R2","TBF","FLUVA"
"65",1,6.25,50,22.4364560542801,22.9628485564151,6.80339140072921,47.3161308127501,"AU565 R2","TBF","FLUVA"
"66",1,0.39,3.125,0.643235427345362,-4.67940172135716,1.66260736903658,-0.298804780876495,"AU565 R2","TBF","FLUVA"
"67",1,0.39,12.5,0.203370059399977,-1.72251661239062,-0.943228008381887,1.08731739707838,"AU565 R2","TBF","FLUVA"
"68",1,0.39,50,3.59566293186799,2.64412586760087,4.31248783866959,5.96779548472776,"AU565 R2","TBF","FLUVA"
"69",1,1.56,3.125,1.47142152003703,0.434689831863345,3.23822029866865,5.37018592297478,"AU565 R2","TBF","FLUVA"
"70",1,1.56,6.25,3.55568916601482,3.1796101616112,0.399981202790674,5.5776892430279,"AU565 R2","TBF","FLUVA"
"71",1,1.56,12.5,8.57921900900061,8.68061135824122,2.04533261634335,11.2840305444887,"AU565 R2","TBF","FLUVA"
"72",1,1.56,25,15.0378474194543,15.4132759990362,7.12056399590557,24.4812416998672,"AU565 R2","TBF","FLUVA"
"73",1,1.56,50,25.0295678209073,25.2736622263712,28.9144877866163,33.6155378486056,"AU565 R2","TBF","FLUVA"
"74",1,6.25,0.78,3.54162774369943,4.77943699141019,5.41743113327282,5.18758300132802,"AU565 R2","TBF","FLUVA"
"75",1,6.25,1.56,4.47432518791466,4.20405394937513,5.39253073486644,5.16268260292164,"AU565 R2","TBF","FLUVA"
"76",1,6.25,3.125,9.32381066000178,9.76013876929201,12.2982412262343,12.0683930942895,"AU565 R2","TBF","FLUVA"
"77",1,6.25,6.25,10.5353899798833,10.0919353379973,11.4433275476154,11.2134794156706,"AU565 R2","TBF","FLUVA"
"78",1,6.25,12.5,14.4564916410238,13.0752502523108,14.5226768172038,14.292828685259,"AU565 R2","TBF","FLUVA"
"79",1,6.25,25,19.2670888992456,18.2731645008611,22.7439583577084,22.5141102257636,"AU565 R2","TBF","FLUVA"
"80",1,6.25,50,21.1559126789268,22.4171101740118,34.3682943470842,34.1384462151394,"AU565 R2","TBF","FLUVA"
"81",1,1.56,50,1.78621861564631,3.08885176030819,4.44517991206462,12.9831580305866,"AU565 R2","TBF","FLUVA"
"82",1,6.25,0.78,3.73493263087177,7.10684275718975,8.61843978998711,8.71781635155192,"AU565 R2","TBF","FLUVA"
"83",1,6.25,25,12.5012459300846,12.0963319459063,9.72566954992737,22.2688262244305,"AU565 R2","TBF","FLUVA"
"84",1,6.25,50,8.98030112124884,8.51820693686273,14.1326672755437,32.6256694844163,"AU565 R2","TBF","FLUVA"
"85",1,25,0.78,0.297497919206478,0.453006141494711,-0.722741431842934,0.658191908111249,"AU565 R2","TBF","FLUVA"
"86",1,25,1.56,0.614233369164765,0.844645762556112,0.038696265775954,1.41962960573014,"AU565 R2","TBF","FLUVA"
"87",1,25,3.125,0.679672637261149,1.25674991230424,0.200017811881651,1.58095115183583,"AU565 R2","TBF","FLUVA"
"88",1,25,25,0.0714264305400576,0.53051418540943,0.445226561962315,1.8261599019165,"AU565 R2","TBF","FLUVA"
"89",1,0.39,0.78,5.86771915417157,16.8119215789666,-9.43142503287291,-4.22775657762604,"AU565 R3","TBF","FLUVA"
"90",1,0.39,1.56,0.223166344342717,1.1776353635661,-31.1405703749394,-23.7597911227154,"AU565 R3","TBF","FLUVA"
"91",1,0.39,3.125,4.61470094332159,-6.10528066039653,-26.209861397233,-18.8290821450091,"AU565 R3","TBF","FLUVA"
"92",1,0.39,6.25,6.51157069311682,6.33129922940859,-16.5894556932764,-9.20867644105243,"AU565 R3","TBF","FLUVA"
"93",1,0.39,12.5,1.79005933547945,6.03199434814407,-26.8103503826014,-17.2524603334003,"AU565 R3","TBF","FLUVA"
"94",1,1.56,0.78,13.8840151100328,3.63265219848247,-8.25428262453682,-12.7033540871661,"AU565 R3","TBF","FLUVA"
"95",1,1.56,1.56,8.06682227916851,0.543326357122903,-14.3699685052358,-18.819039967865,"AU565 R3","TBF","FLUVA"
"96",1,1.56,3.125,8.82148350963416,-7.86528363896396,-13.2954555508273,-17.7445270134565,"AU565 R3","TBF","FLUVA"
