block_id,conc1,conc2,ZIP_fit,ZIP_ref,ZIP_synergy,Bliss_ref,Bliss_synergy
58,25,0,87.3391695575973,87.3391695575973,0,87.3391695575973,0
58,14.4,0,79.2464031699609,79.2464031699609,0,79.2464031699609,0
58,8.3,0,71.6421113614039,71.6421113614039,0,71.6421113614039,0
58,4.8,0,66.8655226039379,66.8655226039379,0,66.8655226039379,0
58,2.7,0,53.2067765776368,53.2067765776368,0,53.2067765776368,0
58,1.6,0,43.9143770531896,43.9143770531896,0,43.9143770531896,0
58,0.9,0,45.3054869457394,45.3054869457394,0,45.3054869457394,0
58,0.5,0,37.9691092306173,37.9691092306173,0,37.9691092306173,0
58,0.3,0,30.8891335008268,30.8891335008268,0,30.8891335008268,0
58,0.17,0,21.7156482917916,21.7156482917916,0,21.7156482917916,0
58,0.1,0,23.5032859286481,23.5032859286481,0,23.5032859286481,0
58,0,0,0,0,0,0,0
58,16.7,0,83.36889704,83.36889704,0,83.36889704,0
58,11.1,0,75.23797058,75.23797058,0,75.23797058,0
58,7.5,0,70.03121761,70.03121761,0,70.03121761,0
58,5,0,64.53727015,64.53727015,0,64.53727015,0
58,3.3,0,58.25511101,58.25511101,0,58.25511101,0
58,2.2,0,52.37630784,52.37630784,0,52.37630784,0
58,25,0.1,87.073710968521,88.3890524037417,-1.31534143522081,89.0679338003199,-4.21270468181564
58,14.4,0.1,79.9711126460829,80.6680328443148,-0.696920198231909,82.0819982096443,0.015901230355675
58,8.3,0.1,72.6319462489848,72.9406926361714,-0.308746387186589,75.518337534574,0.967309205426038
58,4.8,0.1,66.2278621898932,65.3937149049865,0.834147284906742,71.3920195478509,-5.7861403278509
58,2.7,0.1,54.8983951311678,57.7659041152965,-2.86750898412869,59.5964163572783,-7.15737201727826
58,1.6,0.1,46.2011810315539,51.2195201915856,-5.01833916003175,51.5760199158984,-7.06654242153303
58,0.9,0.1,42.8042302880463,44.5590673020469,-1.75483701400056,52.7759437521849,-8.94255845796957
58,0.5,0.1,35.585375234795,38.4158775346797,-2.83050229988464,46.4403563932179,-5.34284052321787
58,0.3,0.1,29.5561357547513,33.6518774173888,-4.09574166263756,40.3317268244473,-15.0674620644473
58,0.17,0.1,22.8292915010043,28.9846677538889,-6.1553762528846,32.416903804279,-9.99189906427896
58,0.1,0.1,22.246704739904,25.2017847282485,-2.95507998834446,33.9512244420395,-16.4426653520394
58,0,0.1,13.6600047782751,13.6600047782751,0,13.6600047782751,0
58,16.7,0.1,82.8782543835595,82.7497588584228,0.128495525136643,85.6407064990159,-3.16699542901585
58,11.1,0.1,76.421375322366,77.0103609804593,-0.588985658093222,78.6204649819699,1.88743632803013
58,7.5,0.1,71.114688633148,71.5294792292368,-0.414790596088747,74.1249547164649,-5.28052238646485
58,5,0.1,65.3756691161197,65.9484219630764,-0.572752846956725,69.3814807420168,-9.27986776201677
58,3.3,0.1,59.0042239419118,60.3817236152431,-1.37749967333126,63.9574648407196,5.31045979928038
58,2.2,0.1,52.8766019437813,55.1535549390699,-2.27695299528861,58.881706464647,-8.31062111464701
58,25,0.2,88.119328603256,88.3890572967036,-0.269728693447635,89.243139670111,0.0103284328439685
58,14.4,0.2,79.9516288689575,80.6680408925942,-0.71641202363663,82.2708688016685,1.82349250833151
58,8.3,0.2,72.1602464396782,72.940703856243,-0.780457416564792,75.79093764178,0.371497538220015
58,4.8,0.2,65.8636302555654,65.393729235302,0.469901020263418,71.749529714048,-2.45104019404802
58,2.7,0.2,55.1349116709746,57.7659216016635,-2.63100993068892,60.1469293203039,1.0360270996961
58,1.6,0.2,47.2299436115747,51.2195403971693,-3.98959678559468,52.1783030176916,-2.68187272843498
58,0.9,0.2,44.7387066337074,44.5590902853363,0.179616348371145,53.3383391404987,-9.98408588899778
58,0.5,0.2,38.2804638267196,38.4159030910732,-0.13543926435358,47.0507547221412,-8.77023389214121
58,0.3,0.2,32.6921238198118,33.6519049773456,-0.959781157533834,41.1057672906287,-6.38363373062866
58,0.17,0.2,26.2056065435045,28.9846972841246,-2.77909074062014,33.3206924887425,-1.41439323874252
58,0.1,0.2,25.654694233151,25.2018158609919,0.452878372159142,34.8744091518901,-8.24733757189009
58,0,0.2,14.7117729726852,14.7117729726852,0,14.7117729726852,0
58,16.7,0.2,83.0757026584033,82.7497660545428,0.325936603860485,85.8156271503288,-4.32381414032874
58,11.1,0.2,76.1929753884584,77.0103705284291,-0.817395139970688,78.8809041316999,-5.17279164169991
58,7.5,0.2,70.6205265580914,71.5294910299698,-0.908964471878475,74.4401568378948,-8.28379944789487
58,5,0.2,64.9856848665648,65.9484360643732,-0.962751197808414,69.7544664554487,-8.48909912544867
58,3.3,0.2,58.9869311650078,60.381740017851,-1.39480885284323,64.3965243059083,-5.81847681590827
58,2.2,0.2,53.4068863472955,55.153573509321,-1.74668716202558,59.3825973117897,-4.6492055417897
58,25,0.4,88.0817071950754,88.3891050731928,-0.307397878117482,89.1218498709087,0.759190759091311
58,14.4,0.4,77.4185145767262,80.6681197802728,-3.24960520354665,82.1685676099335,2.60630019006644
58,8.3,0.4,68.1139845987203,72.9408139689073,-4.82682937018705,75.634981342017,-1.59162372201699
58,4.8,0.4,61.0520004833463,65.3938699237026,-4.3418694403563,71.5309496321678,-4.65744374216777
58,2.7,0.4,50.1273684958042,57.7660932754304,-7.63872477962611,59.795393222565,-9.19073013256504
58,1.6,0.4,42.3953040384515,51.2197387365048,-8.82443469805332,51.8113895234166,-10.7241092134166
58,0.9,0.4,40.3074262994773,44.5593158353075,-4.25188953583016,53.0066272549433,-8.47228457494326
58,0.5,0.4,34.355531143583,38.4161538224576,-4.0606226788746,46.7032320272861,-12.2140893672861
58,0.3,0.4,29.214453372845,33.6521753002879,-4.43772192744288,40.6201366687822,-6.32093224878222
58,0.17,0.4,23.1926527282417,28.9849868600107,-5.7923341317691,32.7383038170704,-1.62721263707034
58,0.1,0.4,23.0442984788804,25.2021210871622,-2.15782260828174,34.2742370782103,-10.3225510382103
58,0,0.4,14.0802795,14.0802795,0,14.0802795,0
58,16.7,0.4,81.0910883924664,82.7498365449474,-1.65874815248101,85.7106028207008,-0.187279915300778
58,11.1,0.4,73.026828819696,77.0104641857427,-3.98363536604674,78.7245335322082,-21.4762872702082
58,7.5,0.4,66.3742209656456,71.5296068540688,-5.15538588842315,74.2509059332588,-17.5216174572588
58,5,0.4,60.208737489963,65.9485745027593,-5.73983701279627,69.5305216312099,-37.2801212632099
58,3.3,0.4,53.9917477162835,60.3819010559861,-6.39015333970262,64.1329080567567,-23.8635247107567
58,2.2,0.4,48.4364091218974,55.1537558153957,-6.71734669349824,59.0818568043476,-21.6742595063476
58,25,0.83,86.4339747207676,88.3896492515151,-1.95567453074748,86.2163202484632,-0.401579927713586
58,14.4,0.83,75.8428705312054,80.669020867197,-4.8261503359916,77.2338341580892,6.97714093379917
58,8.3,0.83,66.3138515023476,72.9420729019505,-6.62822139960292,68.9545119639782,2.69911096268064
58,4.8,0.83,58.7180914372713,65.3954789340029,-6.67738749673157,63.8305682803788,-2.49925447906103
58,2.7,0.83,47.1235215904094,57.7680567366624,-10.644535146253,48.9682448757471,2.05721957061372
58,1.6,0.83,38.7259643330708,51.2220069789207,-12.4960426458499,38.9229628918499,-0.665345121180769
58,0.9,0.83,35.8970869929947,44.5618948375583,-8.66480784456359,40.3746543871631,-3.75915952466815
58,0.5,0.83,29.2108675533507,38.4190201693746,-9.2081526160239,32.5369467100775,-8.6480822395624
58,0.3,0.83,23.4636036920378,33.655265035196,-10.1916613431582,24.5827373441461,-10.9165007013445
58,0.17,0.83,16.8101651297126,28.9882959676506,-12.178130837938,14.5791423862806,0.899562760043266
58,0.1,0.83,16.1494727844925,25.2056084015204,-9.05613561702792,16.7121380803556,-7.83905965805163
58,0,0.83,-9.0839011890117,-9.0839011890117,0,-9.0839011890117,0
58,16.7,0.83,79.483774662991,82.750641335697,-3.26686667270599,81.8581440804708,-2.54742604047082
58,11.1,0.83,71.8531758757147,77.0115345801426,-5.15835870442795,72.9886122950932,-4.90927741349318
58,7.5,0.83,64.4580362815184,71.5309312042858,-7.07289492276738,67.3088830301425,-24.7783570021425
