date,conc1,conc2,response,repeats,drug1,drug2,conc_unit1,conc_unit2,block_id
44867,2.7,0.83,71.3599726,1,FLV,TBF,uM,uM,66
44867,2.7,1.6,66.49780895,1,FLV,TBF,uM,uM,66
44867,2.7,3.15,57.92880834,1,FLV,TBF,uM,uM,66
44867,2.7,6.3,44.2054196,1,FLV,TBF,uM,uM,66
44867,2.7,12.5,12.15242855,1,FLV,TBF,uM,uM,66
44867,2.7,25,1.104973777,1,FLV,TBF,uM,uM,66
44867,1.6,0,84.51717643,1,FLV,TBF,uM,uM,66
44867,1.6,0.1,61.80902674,1,FLV,TBF,uM,uM,66
44867,1.6,0.2,104.68967,1,FLV,TBF,uM,uM,66
44867,1.6,0.4,96.19702322,1,FLV,TBF,uM,uM,66
44867,1.6,0.83,80.65928073,1,FLV,TBF,uM,uM,66
44867,1.6,1.6,79.82192571,1,FLV,TBF,uM,uM,66
44867,1.6,3.15,79.23050093,1,FLV,TBF,uM,uM,66
44867,1.6,6.3,68.32078738,1,FLV,TBF,uM,uM,66
44867,1.6,12.5,21.25362268,1,FLV,TBF,uM,uM,66
44867,1.6,25,1.383753892,1,FLV,TBF,uM,uM,66
44867,0.9,0,99.19435337,1,FLV,TBF,uM,uM,66
44867,0.9,0.1,110.9154211,1,FLV,TBF,uM,uM,66
44867,0.9,0.2,120.1113598,1,FLV,TBF,uM,uM,66
44867,0.9,0.4,119.6528566,1,FLV,TBF,uM,uM,66
44867,0.9,0.83,106.0021435,1,FLV,TBF,uM,uM,66
44867,0.9,1.6,111.5254904,1,FLV,TBF,uM,uM,66
44867,0.9,3.15,95.45200302,1,FLV,TBF,uM,uM,66
44867,0.9,6.3,97.83444418,1,FLV,TBF,uM,uM,66
44867,0.9,12.5,47.63613995,1,FLV,TBF,uM,uM,66
44867,0.9,25,3.930824989,1,FLV,TBF,uM,uM,66
44867,0.5,0,105.4362122,1,FLV,TBF,uM,uM,66
44867,0.5,0.1,120.7247268,1,FLV,TBF,uM,uM,66
44867,0.5,0.2,138.850254,1,FLV,TBF,uM,uM,66
44867,0.5,0.4,132.6470793,1,FLV,TBF,uM,uM,66
44867,0.5,0.83,114.2371914,1,FLV,TBF,uM,uM,66
44867,0.5,1.6,106.3505552,1,FLV,TBF,uM,uM,66
44867,0.5,3.15,121.1081446,1,FLV,TBF,uM,uM,66
44867,0.5,6.3,92.33760551,1,FLV,TBF,uM,uM,66
44867,0.5,12.5,57.58280645,1,FLV,TBF,uM,uM,66
44867,0.5,25,4.214678445,1,FLV,TBF,uM,uM,66
44867,0.3,0,112.2839549,1,FLV,TBF,uM,uM,66
44867,0.3,0.1,110.7362053,1,FLV,TBF,uM,uM,66
44867,0.3,0.2,119.7747436,1,FLV,TBF,uM,uM,66
44867,0.3,0.4,110.5983372,1,FLV,TBF,uM,uM,66
44867,0.3,0.83,100.632392,1,FLV,TBF,uM,uM,66
44867,0.3,1.6,94.67146943,1,FLV,TBF,uM,uM,66
44867,0.3,3.15,102.2398803,1,FLV,TBF,uM,uM,66
44867,0.3,6.3,78.0315435,1,FLV,TBF,uM,uM,66
44867,0.3,12.5,50.42863394,1,FLV,TBF,uM,uM,66
44867,0.3,25,5.04023794,1,FLV,TBF,uM,uM,66
44867,0.17,0,98.37361355,1,FLV,TBF,uM,uM,66
44867,0.17,0.1,110.6847109,1,FLV,TBF,uM,uM,66
44867,0.17,0.2,106.4123231,1,FLV,TBF,uM,uM,66
44867,0.17,0.4,104.5927692,1,FLV,TBF,uM,uM,66
44867,0.17,0.83,92.91786894,1,FLV,TBF,uM,uM,66
44867,0.17,1.6,100.6170452,1,FLV,TBF,uM,uM,66
44867,0.17,3.15,106.7018841,1,FLV,TBF,uM,uM,66
44867,0.17,6.3,80.85358971,1,FLV,TBF,uM,uM,66
44867,0.17,12.5,56.92377939,1,FLV,TBF,uM,uM,66
44867,0.17,25,9.366022564,1,FLV,TBF,uM,uM,66
44867,0.1,0,99.49786603,1,FLV,TBF,uM,uM,66
44867,0.1,0.1,97.77914476,1,FLV,TBF,uM,uM,66
44867,0.1,0.2,104.6800307,1,FLV,TBF,uM,uM,66
44867,0.1,0.4,112.9322011,1,FLV,TBF,uM,uM,66
44867,0.1,0.83,98.59810891,1,FLV,TBF,uM,uM,66
44867,0.1,1.6,91.25571544,1,FLV,TBF,uM,uM,66
44867,0.1,3.15,104.558651,1,FLV,TBF,uM,uM,66
44867,0.1,6.3,79.22796426,1,FLV,TBF,uM,uM,66
44867,0.1,12.5,58.7761832,1,FLV,TBF,uM,uM,66
44867,0.1,25,9.939563819,1,FLV,TBF,uM,uM,66
44867,0,0,100,1,FLV,TBF,uM,uM,66
44867,0,0.1,109.3562564,1,FLV,TBF,uM,uM,66
44867,0,0.2,116.3034366,1,FLV,TBF,uM,uM,66
44867,0,0.4,128.3679695,1,FLV,TBF,uM,uM,66
44867,0,0.83,109.9117873,1,FLV,TBF,uM,uM,66
44867,0,1.6,103.1814925,1,FLV,TBF,uM,uM,66
44867,0,3.15,106.2039356,1,FLV,TBF,uM,uM,66
44867,0,6.3,96.54492761,1,FLV,TBF,uM,uM,66
44867,0,12.5,54.89444279,1,FLV,TBF,uM,uM,66
44867,0,25,6.907100776,1,FLV,TBF,uM,uM,66
44893,25,0,26.1752035,2,FLV,TBF,uM,uM,66
44893,25,0.83,23.87055904,2,FLV,TBF,uM,uM,66
44893,25,1.6,21.35993455,2,FLV,TBF,uM,uM,66
44893,25,3.15,19.86347022,2,FLV,TBF,uM,uM,66
44893,25,6.3,12.32945922,2,FLV,TBF,uM,uM,66
44893,25,8.9,7.343187988,2,FLV,TBF,uM,uM,66
44893,25,12.5,1.434281684,2,FLV,TBF,uM,uM,66
44893,25,17.8,0.898539291,2,FLV,TBF,uM,uM,66
44893,25,25,0.39816328,2,FLV,TBF,uM,uM,66
44893,25,50,0.299836965,2,FLV,TBF,uM,uM,66
44893,14.4,0,42.84287416,2,FLV,TBF,uM,uM,66
44893,14.4,0.83,35.49366223,2,FLV,TBF,uM,uM,66
44893,14.4,1.6,35.6870114,2,FLV,TBF,uM,uM,66
44893,14.4,3.15,27.55468673,2,FLV,TBF,uM,uM,66
44893,14.4,6.3,22.8593137,2,FLV,TBF,uM,uM,66
44893,14.4,8.9,13.12986652,2,FLV,TBF,uM,uM,66
44893,14.4,12.5,7.848422018,2,FLV,TBF,uM,uM,66
44893,14.4,17.8,1.711966079,2,FLV,TBF,uM,uM,66
44893,14.4,25,0.685952356,2,FLV,TBF,uM,uM,66
44893,14.4,50,0.355024067,2,FLV,TBF,uM,uM,66
44893,8.3,0,45.44444077,2,FLV,TBF,uM,uM,66
44893,8.3,0.83,37.99437636,2,FLV,TBF,uM,uM,66
44893,8.3,1.6,52.39976448,2,FLV,TBF,uM,uM,66
44893,8.3,3.15,29.49789453,2,FLV,TBF,uM,uM,66
44893,8.3,6.3,26.07065892,2,FLV,TBF,uM,uM,66
44893,8.3,8.9,12.60656066,2,FLV,TBF,uM,uM,66
44893,8.3,12.5,7.68713577,2,FLV,TBF,uM,uM,66
44893,8.3,17.8,1.618886425,2,FLV,TBF,uM,uM,66
44893,8.3,25,0.805653957,2,FLV,TBF,uM,uM,66
44893,8.3,50,0.389224524,2,FLV,TBF,uM,uM,66
44893,4.8,0,54.72481263,2,FLV,TBF,uM,uM,66
44893,4.8,0.83,56.41443182,2,FLV,TBF,uM,uM,66
44893,4.8,1.6,56.40102368,2,FLV,TBF,uM,uM,66
44893,4.8,3.15,53.63953107,2,FLV,TBF,uM,uM,66
44893,4.8,6.3,37.54841016,2,FLV,TBF,uM,uM,66
44893,4.8,8.9,25.05688741,2,FLV,TBF,uM,uM,66
44893,4.8,12.5,11.69422459,2,FLV,TBF,uM,uM,66
44893,4.8,17.8,5.717694656,2,FLV,TBF,uM,uM,66
44893,4.8,25,1.799993393,2,FLV,TBF,uM,uM,66
44893,4.8,50,0.46773012,2,FLV,TBF,uM,uM,66
44893,2.7,0,61.39914849,2,FLV,TBF,uM,uM,66
44893,2.7,0.83,66.05915513,2,FLV,TBF,uM,uM,66
44893,2.7,1.6,66.40601773,2,FLV,TBF,uM,uM,66
44893,2.7,3.15,65.74435547,2,FLV,TBF,uM,uM,66
44893,2.7,6.3,49.64118668,2,FLV,TBF,uM,uM,66
44893,2.7,8.9,35.98801429,2,FLV,TBF,uM,uM,66
44893,2.7,12.5,17.13034844,2,FLV,TBF,uM,uM,66
44893,2.7,17.8,4.706643633,2,FLV,TBF,uM,uM,66
44893,2.7,25,1.193129594,2,FLV,TBF,uM,uM,66
44893,2.7,50,0.540211771,2,FLV,TBF,uM,uM,66
44893,1.6,0,66.54048771,2,FLV,TBF,uM,uM,66
44893,1.6,0.83,62.90532886,2,FLV,TBF,uM,uM,66
44893,1.6,1.6,78.75471471,2,FLV,TBF,uM,uM,66
44893,1.6,3.15,73.35026515,2,FLV,TBF,uM,uM,66
44893,1.6,6.3,59.69884165,2,FLV,TBF,uM,uM,66
44893,1.6,8.9,45.62671367,2,FLV,TBF,uM,uM,66
44893,1.6,12.5,32.36043396,2,FLV,TBF,uM,uM,66
44893,1.6,17.8,8.951969733,2,FLV,TBF,uM,uM,66
44893,1.6,25,2.021713404,2,FLV,TBF,uM,uM,66
44893,1.6,50,0.60725244,2,FLV,TBF,uM,uM,66
44893,0.9,0,69.14535777,2,FLV,TBF,uM,uM,66
44893,0.9,0.83,70.35228414,2,FLV,TBF,uM,uM,66
44893,0.9,1.6,74.9291215,2,FLV,TBF,uM,uM,66
44893,0.9,3.15,76.34358246,2,FLV,TBF,uM,uM,66
44893,0.9,6.3,64.02655976,2,FLV,TBF,uM,uM,66
44893,0.9,8.9,56.98068257,2,FLV,TBF,uM,uM,66
44893,0.9,12.5,37.11643507,2,FLV,TBF,uM,uM,66
44893,0.9,17.8,13.27677303,2,FLV,TBF,uM,uM,66
44893,0.9,25,2.877502123,2,FLV,TBF,uM,uM,66
44893,0.9,50,0.705384435,2,FLV,TBF,uM,uM,66
44893,0.5,0,67.90325934,2,FLV,TBF,uM,uM,66
44893,0.5,0.83,75.61215904,2,FLV,TBF,uM,uM,66
44893,0.5,1.6,78.50151473,2,FLV,TBF,uM,uM,66
44893,0.5,3.15,82.9877986,2,FLV,TBF,uM,uM,66
44893,0.5,6.3,63.97428747,2,FLV,TBF,uM,uM,66
44893,0.5,8.9,63.38005453,2,FLV,TBF,uM,uM,66
44893,0.5,12.5,45.32726534,2,FLV,TBF,uM,uM,66
44893,0.5,17.8,25.07748541,2,FLV,TBF,uM,uM,66
44893,0.5,25,6.960959012,2,FLV,TBF,uM,uM,66
44893,0.5,50,0.917194086,2,FLV,TBF,uM,uM,66
44893,0.3,0,71.71116936,2,FLV,TBF,uM,uM,66
44893,0.3,0.83,82.29485069,2,FLV,TBF,uM,uM,66
44893,0.3,1.6,78.08411369,2,FLV,TBF,uM,uM,66
44893,0.3,3.15,82.83292494,2,FLV,TBF,uM,uM,66
44893,0.3,6.3,68.06551719,2,FLV,TBF,uM,uM,66
44893,0.3,8.9,59.37277138,2,FLV,TBF,uM,uM,66
44893,0.3,12.5,40.77510673,2,FLV,TBF,uM,uM,66
44893,0.3,17.8,22.51750344,2,FLV,TBF,uM,uM,66
44893,0.3,25,6.550747844,2,FLV,TBF,uM,uM,66
44893,0.3,50,0.986955246,2,FLV,TBF,uM,uM,66
44893,0.17,0,81.33626628,2,FLV,TBF,uM,uM,66
44893,0.17,0.83,90.79074955,2,FLV,TBF,uM,uM,66
44893,0.17,1.6,79.0370628,2,FLV,TBF,uM,uM,66
44893,0.17,3.15,93.77707131,2,FLV,TBF,uM,uM,66
44893,0.17,6.3,79.9385169,2,FLV,TBF,uM,uM,66
44893,0.17,8.9,62.1884795,2,FLV,TBF,uM,uM,66
44893,0.17,12.5,48.27724912,2,FLV,TBF,uM,uM,66
44893,0.17,17.8,28.46022156,2,FLV,TBF,uM,uM,66
44893,0.17,25,9.490626937,2,FLV,TBF,uM,uM,66
44893,0.17,50,2.280937326,2,FLV,TBF,uM,uM,66
44893,0.1,0,74.51366367,2,FLV,TBF,uM,uM,66
44893,0.1,0.83,90.68329016,2,FLV,TBF,uM,uM,66
44893,0.1,1.6,84.15411192,2,FLV,TBF,uM,uM,66
44893,0.1,3.15,87.27490367,2,FLV,TBF,uM,uM,66
44893,0.1,6.3,72.07999021,2,FLV,TBF,uM,uM,66
44893,0.1,8.9,63.6575446,2,FLV,TBF,uM,uM,66
44893,0.1,12.5,44.56611084,2,FLV,TBF,uM,uM,66
44893,0.1,17.8,27.70003867,2,FLV,TBF,uM,uM,66
44893,0.1,25,9.552226625,2,FLV,TBF,uM,uM,66
44893,0.1,50,1.18710565,2,FLV,TBF,uM,uM,66
44893,0,0,100,2,FLV,TBF,uM,uM,66
44893,0,0.83,113.5414379,2,FLV,TBF,uM,uM,66
44893,0,1.6,107.8080033,2,FLV,TBF,uM,uM,66
44893,0,3.15,104.3988395,2,FLV,TBF,uM,uM,66
44893,0,6.3,93.06974367,2,FLV,TBF,uM,uM,66
44893,0,8.9,81.61356204,2,FLV,TBF,uM,uM,66
44893,0,12.5,56.1458805,2,FLV,TBF,uM,uM,66
44893,0,17.8,26.69384567,2,FLV,TBF,uM,uM,66
44893,0,25,9.985561966,2,FLV,TBF,uM,uM,66
44893,0,50,0.655249673,2,FLV,TBF,uM,uM,66
44894,25,0,15.3219874,1,FLV,TBF,uM,uM,180
44894,25,0.83,16.17806605,1,FLV,TBF,uM,uM,180
44894,25,1.6,12.54354221,1,FLV,TBF,uM,uM,180
44894,25,3.15,13.45889436,1,FLV,TBF,uM,uM,180
44894,25,6.3,8.207685867,1,FLV,TBF,uM,uM,180
44894,25,8.9,7.035764147,1,FLV,TBF,uM,uM,180
44894,25,12.5,2.941447311,1,FLV,TBF,uM,uM,180
44894,25,17.8,1.710040401,1,FLV,TBF,uM,uM,180
44894,25,25,2.072667191,1,FLV,TBF,uM,uM,180
44894,25,50,2.722770443,1,FLV,TBF,uM,uM,180
44894,14.4,0,27.4889312,1,FLV,TBF,uM,uM,180
44894,14.4,0.83,27.07676871,1,FLV,TBF,uM,uM,180
44894,14.4,1.6,24.69016367,1,FLV,TBF,uM,uM,180
44894,14.4,3.15,22.22925507,1,FLV,TBF,uM,uM,180
44894,14.4,6.3,16.24623058,1,FLV,TBF,uM,uM,180
44894,14.4,8.9,11.37183218,1,FLV,TBF,uM,uM,180
44894,14.4,12.5,5.49804027,1,FLV,TBF,uM,uM,180
44894,14.4,17.8,2.518700259,1,FLV,TBF,uM,uM,180
44894,14.4,25,1.976982831,1,FLV,TBF,uM,uM,180
44894,14.4,50,2.597237643,1,FLV,TBF,uM,uM,180
44894,8.3,0,42.22961494,1,FLV,TBF,uM,uM,180
44894,8.3,0.83,44.58361956,1,FLV,TBF,uM,uM,180
44894,8.3,1.6,42.27068301,1,FLV,TBF,uM,uM,180
44894,8.3,3.15,42.39198199,1,FLV,TBF,uM,uM,180
44894,8.3,6.3,33.77954281,1,FLV,TBF,uM,uM,180
44894,8.3,8.9,23.0954949,1,FLV,TBF,uM,uM,180
44894,8.3,12.5,14.98158817,1,FLV,TBF,uM,uM,180
44894,8.3,17.8,5.158699497,1,FLV,TBF,uM,uM,180
44894,8.3,25,2.710915744,1,FLV,TBF,uM,uM,180
44894,8.3,50,2.763203436,1,FLV,TBF,uM,uM,180
44894,4.8,0,46.03941899,1,FLV,TBF,uM,uM,180
44894,4.8,0.83,56.90044063,1,FLV,TBF,uM,uM,180
44894,4.8,1.6,49.59159502,1,FLV,TBF,uM,uM,180
44894,4.8,3.15,57.42564616,1,FLV,TBF,uM,uM,180
44894,4.8,6.3,39.93234354,1,FLV,TBF,uM,uM,180
44894,4.8,8.9,34.90468081,1,FLV,TBF,uM,uM,180
44894,4.8,12.5,23.35396968,1,FLV,TBF,uM,uM,180
44894,4.8,17.8,10.88197906,1,FLV,TBF,uM,uM,180
44894,4.8,25,3.709885867,1,FLV,TBF,uM,uM,180
44894,4.8,50,3.222573041,1,FLV,TBF,uM,uM,180
44894,2.7,0,66.43754637,1,FLV,TBF,uM,uM,180
44894,2.7,0.83,71.89854071,1,FLV,TBF,uM,uM,180
44894,2.7,1.6,64.67797026,1,FLV,TBF,uM,uM,180
44894,2.7,3.15,64.37271175,1,FLV,TBF,uM,uM,180
44894,2.7,6.3,53.55847383,1,FLV,TBF,uM,uM,180
44894,2.7,8.9,52.5385463,1,FLV,TBF,uM,uM,180
44894,2.7,12.5,34.29564562,1,FLV,TBF,uM,uM,180
44894,2.7,17.8,21.02727322,1,FLV,TBF,uM,uM,180
44894,2.7,25,8.086175198,1,FLV,TBF,uM,uM,180
44894,2.7,50,3.6806725,1,FLV,TBF,uM,uM,180
44894,1.6,0,70.60447324,1,FLV,TBF,uM,uM,180
44894,1.6,0.83,81.19029651,1,FLV,TBF,uM,uM,180
44894,1.6,1.6,74.81839553,1,FLV,TBF,uM,uM,180
44894,1.6,3.15,70.77975344,1,FLV,TBF,uM,uM,180
44894,1.6,6.3,72.75398429,1,FLV,TBF,uM,uM,180
44894,1.6,8.9,60.73945805,1,FLV,TBF,uM,uM,180
44894,1.6,12.5,47.42832405,1,FLV,TBF,uM,uM,180
44894,1.6,17.8,26.19190006,1,FLV,TBF,uM,uM,180
44894,1.6,25,14.81096517,1,FLV,TBF,uM,uM,180
44894,1.6,50,5.375894527,1,FLV,TBF,uM,uM,180
44894,0.9,0,77.69993427,1,FLV,TBF,uM,uM,180
44894,0.9,0.83,88.60943317,1,FLV,TBF,uM,uM,180
44894,0.9,1.6,84.14592712,1,FLV,TBF,uM,uM,180
44894,0.9,3.15,88.06835081,1,FLV,TBF,uM,uM,180
44894,0.9,6.3,86.53634259,1,FLV,TBF,uM,uM,180
44894,0.9,8.9,76.21979036,1,FLV,TBF,uM,uM,180
44894,0.9,12.5,61.39548865,1,FLV,TBF,uM,uM,180
44894,0.9,17.8,41.94298525,1,FLV,TBF,uM,uM,180
44894,0.9,25,20.25629437,1,FLV,TBF,uM,uM,180
44894,0.9,50,8.362008652,1,FLV,TBF,uM,uM,180
44894,0.5,0,90.58302894,1,FLV,TBF,uM,uM,180
44894,0.5,0.83,98.51975025,1,FLV,TBF,uM,uM,180
44894,0.5,1.6,92.56572743,1,FLV,TBF,uM,uM,180
44894,0.5,3.15,96.38738618,1,FLV,TBF,uM,uM,180
44894,0.5,6.3,91.46959111,1,FLV,TBF,uM,uM,180
44894,0.5,8.9,83.83664647,1,FLV,TBF,uM,uM,180
44894,0.5,12.5,78.61719164,1,FLV,TBF,uM,uM,180
44894,0.5,17.8,47.96707781,1,FLV,TBF,uM,uM,180
44894,0.5,25,29.07386219,1,FLV,TBF,uM,uM,180
44894,0.5,50,11.38199335,1,FLV,TBF,uM,uM,180
44894,0.3,0,100.6389895,1,FLV,TBF,uM,uM,180
44894,0.3,0.83,102.4364583,1,FLV,TBF,uM,uM,180
44894,0.3,1.6,99.11904764,1,FLV,TBF,uM,uM,180
44894,0.3,3.15,100.2217464,1,FLV,TBF,uM,uM,180
44894,0.3,6.3,101.1675821,1,FLV,TBF,uM,uM,180
44894,0.3,8.9,96.72969062,1,FLV,TBF,uM,uM,180
44894,0.3,12.5,78.72367225,1,FLV,TBF,uM,uM,180
44894,0.3,17.8,56.46626227,1,FLV,TBF,uM,uM,180
44894,0.3,25,36.61747319,1,FLV,TBF,uM,uM,180
44894,0.3,50,15.94393574,1,FLV,TBF,uM,uM,180
44894,0.17,0,83.01274486,1,FLV,TBF,uM,uM,180
44894,0.17,0.83,100.8644405,1,FLV,TBF,uM,uM,180
44894,0.17,1.6,92.09069268,1,FLV,TBF,uM,uM,180
44894,0.17,3.15,105.7235971,1,FLV,TBF,uM,uM,180
44894,0.17,6.3,90.1577416,1,FLV,TBF,uM,uM,180
44894,0.17,8.9,85.1931628,1,FLV,TBF,uM,uM,180
44894,0.17,12.5,72.711011,1,FLV,TBF,uM,uM,180
44894,0.17,17.8,55.4114057,1,FLV,TBF,uM,uM,180
44894,0.17,25,33.55620874,1,FLV,TBF,uM,uM,180
44894,0.17,50,20.30837037,1,FLV,TBF,uM,uM,180
44894,0.1,0,94.14113231,1,FLV,TBF,uM,uM,180
44894,0.1,0.83,103.8852719,1,FLV,TBF,uM,uM,180
44894,0.1,1.6,101.7780991,1,FLV,TBF,uM,uM,180
44894,0.1,3.15,104.3704678,1,FLV,TBF,uM,uM,180
44894,0.1,6.3,110.553117,1,FLV,TBF,uM,uM,180
44894,0.1,8.9,88.10582013,1,FLV,TBF,uM,uM,180
44894,0.1,12.5,87.57659247,1,FLV,TBF,uM,uM,180
44894,0.1,17.8,57.35155429,1,FLV,TBF,uM,uM,180
44894,0.1,25,38.4102848,1,FLV,TBF,uM,uM,180
44894,0.1,50,17.5792492,1,FLV,TBF,uM,uM,180
44894,0,0,100,1,FLV,TBF,uM,uM,180
44894,0,0.83,101.7393596,1,FLV,TBF,uM,uM,180
44894,0,1.6,97.38064064,1,FLV,TBF,uM,uM,180
44894,0,3.15,105.3760004,1,FLV,TBF,uM,uM,180
44894,0,6.3,93.91335273,1,FLV,TBF,uM,uM,180
44894,0,8.9,86.81873847,1,FLV,TBF,uM,uM,180
44894,0,12.5,85.45714156,1,FLV,TBF,uM,uM,180
44894,0,17.8,63.22005392,1,FLV,TBF,uM,uM,180
44894,0,25,40.1226538,1,FLV,TBF,uM,uM,180
44894,0,50,20.0494722,1,FLV,TBF,uM,uM,180
44894,25,0,3.048620576,1,FLV,TBF,uM,uM,137
44894,25,0.83,2.680171096,1,FLV,TBF,uM,uM,137
44894,25,1.6,2.463366418,1,FLV,TBF,uM,uM,137
44894,25,3.15,2.928101731,1,FLV,TBF,uM,uM,137
44894,25,6.3,2.545758658,1,FLV,TBF,uM,uM,137
44894,25,8.9,1.772779435,1,FLV,TBF,uM,uM,137
44894,25,12.5,1.277887485,1,FLV,TBF,uM,uM,137
44894,25,17.8,0.769963559,1,FLV,TBF,uM,uM,137
44894,25,25,0.420685083,1,FLV,TBF,uM,uM,137
44894,25,50,0.358540871,1,FLV,TBF,uM,uM,137
44894,14.4,0,5.569823115,1,FLV,TBF,uM,uM,137
44894,14.4,0.83,4.321769161,1,FLV,TBF,uM,uM,137
44894,14.4,1.6,5.367558244,1,FLV,TBF,uM,uM,137
44894,14.4,3.15,5.026249737,1,FLV,TBF,uM,uM,137
44894,14.4,6.3,4.027526547,1,FLV,TBF,uM,uM,137
44894,14.4,8.9,4.149660926,1,FLV,TBF,uM,uM,137
44894,14.4,12.5,3.548682236,1,FLV,TBF,uM,uM,137
44894,14.4,17.8,3.050990026,1,FLV,TBF,uM,uM,137
44894,14.4,25,3.062406467,1,FLV,TBF,uM,uM,137
44894,14.4,50,0.450734018,1,FLV,TBF,uM,uM,137
44894,8.3,0,7.794628995,1,FLV,TBF,uM,uM,137
44894,8.3,0.83,6.932795396,1,FLV,TBF,uM,uM,137
44894,8.3,1.6,8.318923667,1,FLV,TBF,uM,uM,137
44894,8.3,3.15,7.708574878,1,FLV,TBF,uM,uM,137
44894,8.3,6.3,8.053760667,1,FLV,TBF,uM,uM,137
44894,8.3,8.9,6.227130095,1,FLV,TBF,uM,uM,137
44894,8.3,12.5,4.779826933,1,FLV,TBF,uM,uM,137
44894,8.3,17.8,5.045743848,1,FLV,TBF,uM,uM,137
44894,8.3,25,2.330354109,1,FLV,TBF,uM,uM,137
44894,8.3,50,0.51664781,1,FLV,TBF,uM,uM,137
44894,4.8,0,9.582163642,1,FLV,TBF,uM,uM,137
44894,4.8,0.83,13.506942220000001,1,FLV,TBF,uM,uM,137
44894,4.8,1.6,13.95875326,1,FLV,TBF,uM,uM,137
44894,4.8,3.15,13.52675944,1,FLV,TBF,uM,uM,137
44894,4.8,6.3,11.25714941,1,FLV,TBF,uM,uM,137
44894,4.8,8.9,12.66815691,1,FLV,TBF,uM,uM,137
44894,4.8,12.5,8.680264797,1,FLV,TBF,uM,uM,137
44894,4.8,17.8,8.873913486,1,FLV,TBF,uM,uM,137
44894,4.8,25,5.121350845,1,FLV,TBF,uM,uM,137
44894,4.8,50,0.783210939,1,FLV,TBF,uM,uM,137
44894,2.7,0,14.29661529,1,FLV,TBF,uM,uM,137
44894,2.7,0.83,19.6483413,1,FLV,TBF,uM,uM,137
44894,2.7,1.6,24.50722171,1,FLV,TBF,uM,uM,137
44894,2.7,3.15,21.87993243,1,FLV,TBF,uM,uM,137
44894,2.7,6.3,19.50865145,1,FLV,TBF,uM,uM,137
44894,2.7,8.9,18.93739859,1,FLV,TBF,uM,uM,137
44894,2.7,12.5,16.9440449,1,FLV,TBF,uM,uM,137
44894,2.7,17.8,15.26572036,1,FLV,TBF,uM,uM,137
44894,2.7,25,10.79855313,1,FLV,TBF,uM,uM,137
44894,2.7,50,1.000231021,1,FLV,TBF,uM,uM,137
44894,1.6,0,24.19520822,1,FLV,TBF,uM,uM,137
44894,1.6,0.83,36.97246753,1,FLV,TBF,uM,uM,137
44894,1.6,1.6,38.19919643,1,FLV,TBF,uM,uM,137
44894,1.6,3.15,37.31140659,1,FLV,TBF,uM,uM,137
44894,1.6,6.3,39.23712325,1,FLV,TBF,uM,uM,137
44894,1.6,8.9,31.50205361,1,FLV,TBF,uM,uM,137
44894,1.6,12.5,32.37799621,1,FLV,TBF,uM,uM,137
44894,1.6,17.8,22.25365932,1,FLV,TBF,uM,uM,137
44894,1.6,25,16.56644073,1,FLV,TBF,uM,uM,137
44894,1.6,50,1.507293329,1,FLV,TBF,uM,uM,137
44894,0.9,0,38.51799517,1,FLV,TBF,uM,uM,137
44894,0.9,0.83,60.02183125,1,FLV,TBF,uM,uM,137
44894,0.9,1.6,62.56102007,1,FLV,TBF,uM,uM,137
44894,0.9,3.15,64.95093354,1,FLV,TBF,uM,uM,137
44894,0.9,6.3,61.08162163,1,FLV,TBF,uM,uM,137
44894,0.9,8.9,51.82514967,1,FLV,TBF,uM,uM,137
44894,0.9,12.5,49.83825811,1,FLV,TBF,uM,uM,137
44894,0.9,17.8,40.08452474,1,FLV,TBF,uM,uM,137
44894,0.9,25,28.83286815,1,FLV,TBF,uM,uM,137
44894,0.9,50,2.909146131,1,FLV,TBF,uM,uM,137
44894,0.5,0,58.84776876,1,FLV,TBF,uM,uM,137
44894,0.5,0.83,84.65829569,1,FLV,TBF,uM,uM,137
44894,0.5,1.6,95.63218812,1,FLV,TBF,uM,uM,137
44894,0.5,3.15,104.3553184,1,FLV,TBF,uM,uM,137
44894,0.5,6.3,103.7136283,1,FLV,TBF,uM,uM,137
44894,0.5,8.9,97.78364875,1,FLV,TBF,uM,uM,137
44894,0.5,12.5,73.92005583,1,FLV,TBF,uM,uM,137
44894,0.5,17.8,68.12524267,1,FLV,TBF,uM,uM,137
44894,0.5,25,52.62505446,1,FLV,TBF,uM,uM,137
44894,0.5,50,7.090256121,1,FLV,TBF,uM,uM,137
44894,0.3,0,75.05545321,1,FLV,TBF,uM,uM,137
44894,0.3,0.83,103.6365134,1,FLV,TBF,uM,uM,137
44894,0.3,1.6,109.3849069,1,FLV,TBF,uM,uM,137
44894,0.3,3.15,117.732264,1,FLV,TBF,uM,uM,137
44894,0.3,6.3,107.3874605,1,FLV,TBF,uM,uM,137
44894,0.3,8.9,99.27984874,1,FLV,TBF,uM,uM,137
44894,0.3,12.5,103.585678,1,FLV,TBF,uM,uM,137
44894,0.3,17.8,81.42270396,1,FLV,TBF,uM,uM,137
44894,0.3,25,56.02521526,1,FLV,TBF,uM,uM,137
44894,0.3,50,2.762024824,1,FLV,TBF,uM,uM,137
44894,0.17,0,85.8475442,1,FLV,TBF,uM,uM,137
44894,0.17,0.83,130.0800066,1,FLV,TBF,uM,uM,137
44894,0.17,1.6,120.7935934,1,FLV,TBF,uM,uM,137
